,NOME,VALOR,AREA,CATEGORIA,TIPO,QUARTOS,BANHEIROS,VAGAS,DETALHES_IMOVEL,DETALHES_CONDO,PARCELA1,ENTRADA,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,CIDADE,CEP,link
2210,CRICIÚMA - Casa Padrão - PINHEIRINHO,1.500.000,286,Casas,Venda - casa em rua pública,4,2,3,"Churrasqueira, Área de serviço",88804600,12.651,300.000,0,0,3.0,24/01,Pinheirinho,Criciúma,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-casa-padrao-pinheirinho-1076591486
2211,"Apartamento para Venda em Palhoça, Pinheira, 4 dormitórios, 1 suíte, 2 banheiros, 2 vagas",570.000,100,Apartamentos,Venda - apartamento padrão,4,2,2,"Ar condicionado, Varanda, Churrasqueira",88139385,4.832,114.000,0,0,5.0,24/01,Pinheira,Palhoça,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-palhoca-pinheira-4-dormitorios-1-suite-2-banheiros-2-vagas-1041954386
2212,APARTAMENTO 3 DORMITÓRIOS EM COQUEIROS,349.000,72,Apartamentos,Venda - apartamento padrão,3,1,1,"Mobiliado, Varanda, Área de serviço",Salão de festas,2.969,69.800,450,800,20.0,24/01,Florianópolis,88080700,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-em-coqueiros-1132465103
2213,Chácara Com Casa em Alto Padrão   ***   Araranguá   ***   Área total de 2.124 m²,850.000,202,Casas,Venda - casa em rua pública,3,2,2,"Área de serviço, Churrasqueira, Armários na cozinha",88906300,7.194,170.000,0,0,20.0,24/01,Lagoa da Serra,Araranguá,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/chacara-com-casa-em-alto-padrao--ararangua--area-total-de-2-124-m-1018211709
2214,Excelente apartamento 2 suítes no centro de Florianópolis,1.400.000,124,Apartamentos,Venda - apartamento padrão,2,4,2,"Ar condicionado, Mobiliado","Elevador, Salão de festas",11.833,280.000,1.289,2.809,20.0,24/01,Florianópolis,88015450,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-2-suites-no-centro-de-florianopolis-1119346713
2215,Casa a venda de 2 quartos  no Jardim Botânico em São José,370.000,77,Casas,Venda - casa em rua pública,2,3,1,Condomínio fechado,88119350,3.146,74.000,0,0,17.0,24/01,Potecas,São José,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-de-2-quartos-no-jardim-botanico-em-sao-jose-991953266
2216,Casa em Florianópolis,1.350.000,220,Casas,Venda - casa em rua pública,3,3,4,Varanda,88050215,11.411,270.000,60,0,21.0,24/01,Cacupé,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-florianopolis-1074719020
2217,APARTAMENTO - STUDIO - COQUEIROS,449.000,33,Apartamentos,Venda - apartamento padrão,1,1,1,"Mobiliado, Academia, Varanda","Academia, Salão de festas",3.812,89.800,220,510,20.0,24/01,Florianópolis,88047585,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-studio-coqueiros-1013318516
2218,"Casa para Venda em Palhoça, Centro, 3 dormitórios, 2 banheiros, 2 vagas",600.000,130,Casas,Venda - casa em rua pública,3,2,2,"Ar condicionado, Piscina, Churrasqueira","Academia, Piscina",5.085,120.000,0,100,16.0,24/01,Palhoça,88131000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-centro-3-dormitorios-2-banheiros-2-vagas-1045925402
2219,"Casa para Venda em Palhoça, BELA VISTA, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga",495.000,82,Casas,Venda - casa em rua pública,3,2,1,Piscina,Piscina,4.200,99.000,0,100,16.0,24/01,Palhoça,88132599,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-bela-vista-3-dormitorios-1-suite-2-banheiros-1-vaga-1041954375
2220,Casa com amplo terreno em Florianópolis,680.000,637,Casas,Venda - casa em rua pública,2,3,5 ou mais,"Ar condicionado, Piscina, Churrasqueira",Piscina,5.760,136.000,0,0,20.0,24/01,Florianópolis,88060396,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-amplo-terreno-em-florianopolis-1137635100
2221,FLORIANóPOLIS - Apartamento Padrão - Trindade,784.000,75,Apartamentos,Venda - apartamento padrão,2,3,2,Área de serviço,"Elevador, Salão de festas",6.637,156.800,550,1.200,20.0,24/01,Florianópolis,88036520,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-trindade-1024836528
2222,FLORIANóPOLIS - Casa Padrão - Centro,1.380.000,140,Casas,Venda - casa em rua pública,3,3,3,Área de serviço,88020730,11.664,276.000,0,2.086,15.0,24/01,Centro,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-centro-1022067340
2223,Apartamento de 3 dormitórios com suíte novo no Centro de Criciúma,680.000,93,Apartamentos,Venda - apartamento padrão,3,2,1,"Varanda, Área de serviço, Churrasqueira","Condomínio fechado, Elevador, Portaria, Permitido animais, Salão de festas",5.760,136.000,320,850,18.0,24/01,Criciúma,88801130,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-dormitorios-com-suite-novo-no-centro-de-criciuma-1020478698
2224,"Apartamento para Venda em Florianópolis, Pantanal, 2 dormitórios, 2 suítes, 2 banheiros, 1",635.000,63,Apartamentos,Venda - apartamento padrão,2,2,1,"Varanda, Churrasqueira","Elevador, Salão de festas",5.381,127.000,520,105,12.0,24/01,Florianópolis,88040250,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-pantanal-2-dormitorios-2-suites-2-banheiros-1-1105843296
2225,"Apartamento para Venda em Florianópolis, Canasvieiras, 2 dormitórios, 2 suítes, 3 banheiro",766.000,86,Apartamentos,Venda - apartamento padrão,2,3,2,"Ar condicionado, Mobiliado, Varanda, Churrasqueira",88054500,6.486,153.200,722,1.832,20.0,24/01,Canasvieiras,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-canasvieiras-2-dormitorios-2-suites-3-banheiro-919123369
2226,"Apartamento à venda, 3 dormitórios, 2 garagem, Vista Mar, desocupado, Estreito, Florianópo",980.000,110,Apartamentos,Venda - apartamento padrão,3,3,2,"Ar condicionado, Mobiliado, Academia, Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Portaria, Permitido animais, Academia, Piscina, Salão de festas",8.290,196.000,742,2.440,20.0,24/01,Florianópolis,88070101,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-3-dormitorios-2-garagem-vista-mar-desocupado-estreito-florianopo-1073011662
2227,Apartamento 3quarto,275.000,80,Apartamentos,Venda - apartamento padrão,3,1,1,"Armários na cozinha, Área de serviço","Condomínio fechado, Portaria, Permitido animais, Salão de festas",2.344,55.000,460,750,19.0,24/01,Florianópolis,88085002,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3quarto-1134152027
2228,Casa de 3 dormitórios (2 suítes) - 2 vagas de garagem no bairro Monte Verde,949.800,230,Casas,Venda - casa em rua pública,3,4,2,"Mobiliado, Ar condicionado, Varanda",Permitido animais,8.036,189.960,0,64,18.0,24/01,Florianópolis,88032600,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-3-dormitorios-2-suites-2-vagas-de-garagem-no-bairro-monte-verde-992027631
2229,"Apartamento à venda, 69 m² por R$ 746.636,50 - Ribeirão da Ilha - Florianópolis/SC",746.637,70,Apartamentos,Venda - apartamento padrão,2,2,1,"Ar condicionado, Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Piscina",6.322,149.327,0,0,10.0,24/01,Florianópolis,88064000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-69-m-por-r-746-636-50-ribeirao-da-ilha-florianopolis-sc-1088800350
2230,Apartamento à venda no bairro Balneário - Florianópolis/SC,480.000,93,Apartamentos,Venda - apartamento padrão,3,1,1,Mobiliado,"Condomínio fechado, Salão de festas",4.073,96.000,668,900,20.0,24/01,Florianópolis,88075310,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-balneario-florianopolis-sc-989634948
2231,Casa Padrão em Terreno com 600m² e Muito Bem Localizada em Florianópolis !!,2.400.000,376,Casas,Venda - casa em rua pública,3,5 ou mais,4,"Ar condicionado, Mobiliado, Piscina, Varanda, Área de serviço, Churrasqueira",Piscina,20.242,480.000,0,2.050,20.0,24/01,Florianópolis,88037325,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-padrao-em-terreno-com-600m-e-muito-bem-localizada-em-florianopolis-928290636
2232,"Casa com 3 dormitórios à venda, 170 m² por R$ 1.490.000,00 - Rio Tavares - Florianópolis/S",1.490.000,170,Casas,Venda - casa em rua pública,3,3,2,88048301,Florianópolis,12.592,298.000,0,0,5.0,24/01,Rodovia Doutor Antônio Luiz Moura Gonzaga - de 2547/2548 a 4949/4950,Rio Tavares,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-a-venda-170-m-por-r-1-490-000-00-rio-tavares-florianopolis-s-1073563736
2233,Casa à venda no bairro Forquilhas - São José/SC,680.000,215,Casas,Venda - casa em rua pública,3,2,2,"Mobiliado, Churrasqueira",88107750,5.760,136.000,0,450,20.0,24/01,Forquilhas,São José,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-no-bairro-forquilhas-sao-jose-sc-1066061774
2234,"CASA CONDOMÍNIO -*4 QUARTOS* - PRÓXIMO À PRAIA DO RIOZINHO E NOVO CAMPECHE, OPORTUNIDADE!",2.400.000,231,Casas,Venda - casa em condominio fechado,4,4,2,"Ar condicionado, Churrasqueira","Condomínio fechado, Portão eletrônico",20.242,480.000,0,0,16.0,24/01,Florianópolis,88063555,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-condominio-4-quartos-proximo-praia-do-riozinho-e-novo-campeche-oportunidade-1113119090
2235,VENDIDA  -   Casa condomínio,5.650.000,435,Casas,Venda - casa em condominio fechado,4,5 ou mais,5 ou mais,"Ar condicionado, Mobiliado","Condomínio fechado, Permitido animais, Portão eletrônico",47.653,1.130.000,1.200,4.592,20.0,24/01,Florianópolis,88050005,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/vendida-casa-condominio-930378418
2236,FLORIANóPOLIS - Apartamento Padrão - Centro,2.000.000,211,Apartamentos,Venda - apartamento padrão,4,5 ou mais,2,"Ar condicionado, Área de serviço",Salão de festas,16.868,400.000,3.427,1.130,20.0,24/01,Florianópolis,88015380,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1049513562
2237,"À 100 m do mar! Apartamento à venda na Praia Grande, Governador Celso Ramos, 2 dormitórios",789.991,62,Apartamentos,Venda - apartamento padrão,2,1,1,"Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Permitido animais, Piscina, Salão de festas",6.688,157.998,400,1.500,18.0,24/01,Governador Celso Ramos,88190000,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/100-m-do-mar-apartamento-a-venda-na-praia-grande-governador-celso-ramos-2-dormitorios-1052504623
2238,Sobrado a venda em São Jose,349.000,105,Casas,Venda - casa em rua pública,2,1,2,Área de serviço,88107100,2.969,69.800,0,400,15.0,24/01,Forquilhas,São José,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-a-venda-em-sao-jose-1137638735
2239,"CR/ Sobrado com 02 dormitorios no bairro Forquilhas, em São José.",280.000,70,Casas,Venda - casa em rua pública,2,1,1,88107550,São José,2.387,56.000,0,600,10.0,24/01,Rua Joaquim José Meurer,Forquilhas,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cr-sobrado-com-02-dormitorios-no-bairro-forquilhas-em-sao-jose-1137638734
2240,FLORIANóPOLIS - Apartamento Padrão - Estreito,950.000,106,Apartamentos,Venda - apartamento padrão,3,3,2,"Academia, Área de serviço, Churrasqueira","Elevador, Academia",8.037,190.000,493,190,20.0,24/01,Florianópolis,88070100,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-estreito-967074964
2241,Apartamento Padrão,745.000,134,Apartamentos,Venda - apartamento padrão,3,1,1,"Mobiliado, Área de serviço, Churrasqueira, Piscina","Elevador, Piscina, Salão de festas",6.308,149.000,0,600,20.0,24/01,Palhoça,88131030,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-1137639296
2242,Apartamento mobiliado na praia dos Ingleses- 100mts do Mar - 2 dormitórios e varanda gourm,1.090.000,108,Apartamentos,Venda - apartamento padrão,2,3,2,"Ar condicionado, Mobiliado, Academia, Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Permitido animais, Academia, Piscina, Salão de festas",9.218,218.000,570,1.900,12.0,24/01,Florianópolis,88058573,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-na-praia-dos-ingleses-100mts-do-mar-2-dormitorios-e-varanda-gourm-1109129938
2243,"Apartamento com 1 dormitório à venda, 41 m² por R$ 842.451,34 - Novo Campeche - Florianópo",842.451,42,Apartamentos,Venda - apartamento padrão,1,1,1,"Churrasqueira, Piscina","Elevador, Piscina",7.130,168.490,0,0,20.0,24/01,Florianópolis,88063610,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-1-dormitorio-a-venda-41-m-por-r-842-451-34-novo-campeche-florianopo-1046688387
2244,"Casa com 3 dormitórios à venda, 130 m² por R$ 890.000,00 - Ribeirão da Ilha - Florianópoli",890.000,130,Casas,Venda - casa em rua pública,3,2,2,Área de serviço,88064076,7.531,178.000,0,0,17.0,24/01,Ribeirão da Ilha,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-a-venda-130-m-por-r-890-000-00-ribeirao-da-ilha-florianopoli-1046687898
2245,OFERTA Apartamento de dois dormitórios com suíte em condomínio clube pronto para você muda,615.000,73,Apartamentos,Venda - apartamento padrão,2,2,1,"Academia, Varanda, Churrasqueira, Piscina","Condomínio fechado, Elevador, Permitido animais, Academia, Piscina",5.212,123.000,499,1.100,20.0,24/01,Florianópolis,88095152,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/oferta-apartamento-de-dois-dormitorios-com-suite-em-condominio-clube-pronto-para-voce-muda-1137639438
2246,"Apartamento à venda, 74 m² por R$ 469.000,00 - Floresta - São José/SC",469.000,75,Apartamentos,Venda - apartamento padrão,3,2,1,"Varanda, Churrasqueira",Elevador,3.981,93.800,400,200,20.0,24/01,São José,88110633,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-74-m-por-r-469-000-00-floresta-sao-jose-sc-1122340536
2247,"Cobertura para Venda em Florianópolis, Abraão, 3 dormitórios, 3 suítes, 4 banheiros, 2 vag",1.540.000,186,Apartamentos,Venda - apartamento cobertura,3,4,2,"Mobiliado, Academia, Churrasqueira, Piscina","Condomínio fechado, Elevador, Academia, Piscina, Salão de festas",12.989,308.000,1.100,4.000,20.0,24/01,Florianópolis,88085201,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-para-venda-em-florianopolis-abraao-3-dormitorios-3-suites-4-banheiros-2-vag-1107108747
2248,"Apartamento à venda, 67 m² por R$ 620.000,00 - Barreiros - São José/SC",620.000,67,Apartamentos,Venda - apartamento padrão,2,2,1,"Varanda, Churrasqueira, Piscina",Piscina,5.254,124.000,300,0,19.0,24/01,São José,88110401,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-67-m-por-r-620-000-00-barreiros-sao-jose-sc-1049219523
2249,"Apartamento com 2 dormitórios à venda, 80,74 m² - Novo Campeche - Florianópolis/SC",1.300.000,80,Apartamentos,Venda - apartamento padrão,2,2,1,88063660,Florianópolis,10.989,260.000,0,0,15.0,24/01,Rua Jerônimo Venâncio das Chagas,Campeche,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-80-74-m-novo-campeche-florianopolis-sc-1132362312
2250,Apartamento Garden mobiliado no Bairro Trindade.,1.015.000,125,Apartamentos,Venda - apartamento padrão,2,2,1,"Mobiliado, Academia, Varanda, Churrasqueira","Condomínio fechado, Elevador, Portaria, Permitido animais, Academia, Salão de festas",8.586,203.000,880,1.290,20.0,24/01,Florianópolis,88036002,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-garden-mobiliado-no-bairro-trindade-1019456920
2251,Studio Zeta à Venda no Bairro Kobrasol em São José/SC..,494.000,50,Apartamentos,Venda - loft/studio,1,1,0,Elevador,88102270,4.191,98.800,0,0,16.0,24/01,Kobrasol,São José,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/studio-zeta-a-venda-no-bairro-kobrasol-em-sao-jose-sc-935028589
2252,Sobrado Geminado Pronto para morar,265.000,63,Casas,Venda - casa em rua pública,2,1,2,"Ar condicionado, Área de serviço",88132599,2.260,53.000,0,350,10.0,24/01,Bela Vista,Palhoça,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-geminado-pronto-para-morar-1125484297
2253,Apartamento Alto Padrão para Venda em Centro Tubarão-SC,1.070.112,157,Apartamentos,Venda - apartamento padrão,3,2,2,"Elevador, Salão de festas",88701330,9.050,214.022,0,0,19.0,24/01,Centro,Tubarão,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-alto-padrao-para-venda-em-centro-tubarao-sc-1021901507
2254,CASA PARA VENDA NO CENTRO,890.000,256,Casas,Venda - casa em rua pública,4,3,3,"Mobiliado, Churrasqueira",88704312,7.531,178.000,0,2.300,13.0,24/01,Centro,Tubarão,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-no-centro-1129590260
2255,FLORIANóPOLIS - Apartamento Padrão - Centro,2.700.000,237,Apartamentos,Venda - apartamento padrão,4,1,2,"Ar condicionado, Área de serviço","Elevador, Salão de festas",22.772,540.000,2.067,7.263,20.0,24/01,Florianópolis,88015300,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1128751296
2256,FLORIANÓPOLIS - Apartamento Padrão - JURERÊ INTERNACIONAL,3.389.252,265,Apartamentos,Venda - apartamento padrão,4,5 ou mais,3,"Academia, Área de serviço, Churrasqueira, Piscina","Elevador, Academia, Piscina, Salão de festas",28.585,677.850,1.368,717,17.0,24/01,Florianópolis,88053418,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-jurere-internacional-961244615
2257,cobertura - Ingleses do Rio Vermelho - Florianópolis,4.490.000,235,Apartamentos,Venda - apartamento cobertura,3,4,3,"Mobiliado, Varanda",88058700,37.869,898.000,808,0,21.0,24/01,Ingleses do Rio Vermelho,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-ingleses-do-rio-vermelho-florianopolis-970198035
2258,"Apartamento com 2 dormitórios à venda, 58 m² por R$ 260.000,00 - Estreito - Florianópolis/",260.000,58,Apartamentos,Venda - apartamento padrão,2,1,1,"Mobiliado, Área de serviço",88070348,2.218,52.000,260,60,20.0,24/01,Estreito,Florianópolis,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-58-m-por-r-260-000-00-estreito-florianopolis-1137640443
2259,"Apartamento com 2 dormitórios à venda, 68 m² por R$ 860.000,00 - Itacorubi - Florianópolis",860.000,68,Apartamentos,Venda - apartamento padrão,2,2,2,"Área de serviço, Piscina",Piscina,7.278,172.000,730,1.200,20.0,24/01,Florianópolis,88034600,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-68-m-por-r-860-000-00-itacorubi-florianopolis-1137640435
2260,R@ Apartamento para venda possui 83 metros quadrados com 2 quartos,583.000,83,Apartamentos,Venda - apartamento padrão,2,2,1,Piscina,"Elevador, Permitido animais, Piscina, Salão de festas",4.942,116.600,0,0,20.0,24/01,Florianópolis,88058001,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/r-apartamento-para-venda-possui-83-metros-quadrados-com-2-quartos-1137640461
